audit_id,domain,module,capability,feature_area,user_role,scenario_type,question,acceptance_intent,priority,weight,release_blocker,market_relevance_pl,data_sensitivity,security_impact,requires_backend,requires_frontend,requires_database,requires_api,requires_async_jobs,requires_integrations,requires_permissions,requires_audit_log,requires_encryption,expected_evidence,positive_code_signals,negative_code_signals,manual_test_steps,expected_outcome,edge_cases,dependencies,applicability,analysis_status,verdict,confidence_score,confidence_reason,code_references,api_endpoints,db_entities,ui_locations,test_artifacts,missing_artifacts,gap_summary,remediation_hint,owner,notes
F140,Functional,Accessibility,,,End user,,"Can the platform support accessibility needs such as keyboard navigation, contrast, screen readers, and readable numeric formatting?",,High,7,YES,NO,MEDIUM,LOW,NO,YES,NO,NO,NO,NO,NO,YES,NO,Accessibility audit; semantic UI; tests,,,,,,,Applicable,NOT_STARTED,UNCLEAR,0,Not yet analyzed,,,,,,No evidence reviewed yet,,,,
S141,Security,Authentication,,,System,,"Are all passwords stored using a strong adaptive hash such as Argon2id, bcrypt, or equivalent?",,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Auth code; hash config; security tests,,,,,,,Applicable,COMPLETED,SUPPORTED,100,Bcrypt is used via passlib Context,app/core/security.py,None,password_hash,,,None,None,None,Backend/Security,
S142,Security,Authentication,,,System,,"Are password complexity, reuse prevention, and breach-password checks enforced?",,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Password policy; validation rules; tests,,,,,,,Applicable,COMPLETED,PARTIALLY_SUPPORTED,75,Pydantic schemas may enforce length but no breach checks or reuse prevention,app/schemas/auth.py,/register,None,,,"Password history table, pwned-passwords check",No advanced password complexity/breach checks,Add zxcvbn or HIBP integration to validators,Backend/Security,
S143,Security,Authentication,,,System,,Is multi-factor authentication available for all users?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,MFA flows; recovery flow; tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No MFA implementations exist,None,None,None,,,"TOTP setup, recovery codes, MFA enforced routes",No Two-Factor Authentication,Integrate PyOTP and update login flow,Backend/Security,
S144,Security,Authentication,,,System,,"Can MFA be required for high-risk actions such as bank reconnection, export, account deletion, or role changes?",,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Step-up auth logic; policy rules; tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No MFA step-up capabilities,None,None,None,,,Step-up auth dependencies,Cannot enforce MFA for sensitive actions,Add a dependency for fresh Auth requirement,Backend/Security,
S145,Security,Session Management,,,System,,"Are session tokens protected against theft, fixation, and replay?",,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Session handling code; cookie config; tests,,,,,,,Applicable,COMPLETED,PARTIALLY_SUPPORTED,60,"Uses JWT which protects against some vectors, but no token revocation list exists",app/api/deps.py,oauth2 scheme,None,,,"Session model, JTI tracking, blacklist",Cannot forcibly revoke JWTs,Migrate to DB-backed active sessions or JWT blacklist,Backend/Security,
S146,Security,Session Management,,,System,,Are inactive sessions automatically expired after a configurable timeout?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Timeout config; session policy; tests,,,,,,,Applicable,COMPLETED,SUPPORTED,90,JWT tokens have an expiration claim,app/core/security.py,None,None,,,None,None,None,Backend/Security,
S147,Security,Session Management,,,System,,Can users view and revoke active sessions by device?,,Medium,4,NO,NO,HIGH,HIGH,YES,YES,NO,NO,NO,NO,NO,YES,NO,Session UI; revoke endpoint; audit logs,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No DB sessions to revoke,None,None,None,,,"Session viewer UI, active sessions DB model",Users cannot see or close active sessions,Switch to reference-token pattern or track JTIs,Backend/Security,
S148,Security,Session Management,,,System,,Are refresh tokens rotated and invalidated on logout or compromise?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Token rotation logic; revocation tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,"No refresh token implementation, only access tokens",app/api/v1/endpoints/auth.py,None,None,,,"Refresh token endpoint, DB storage for tokens",No refresh token rotation strategy,Add /refresh endpoint and short-lived access tokens,Backend/Security,
S149,Security,Transport Security,,,System,,Is all sensitive data encrypted in transit using modern TLS?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,TLS config; scanner results; headers,,,,,,,Applicable,COMPLETED,UNCLEAR,0,"TLS termination likely at proxy, not visible in code",None,,,,,No evidence reviewed yet,Verify TLS config on AWS API Gateway or NGINX,Investigate or implement,Security/Architecture,
S150,Security,Data Encryption,,,System,,Is sensitive personal and financial data encrypted at rest?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,YES,NO,NO,NO,NO,NO,YES,DB/storage encryption config; architecture docs,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No DB field encryption logic in models,app/models/,,,,,No evidence reviewed yet,Missing field-level encryption / KMS integration,Investigate or implement,Security/Architecture,
S151,Security,Key Management,,,System,,Are encryption keys stored separately from encrypted data?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,KMS config; architecture docs; access controls,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No KMS client found,None,,,,,No evidence reviewed yet,Cannot manage encryption keys,Investigate or implement,Security/Architecture,
S152,Security,Key Management,,,System,,Is key rotation supported without corrupting stored data?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Rotation process; migration tests; docs,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No key rotation logic,None,,,,,No evidence reviewed yet,Cannot rotate app-level keys,Investigate or implement,Security/Architecture,
S153,Security,Data Encryption,,,System,,"Is field-level encryption used for especially sensitive data such as bank account numbers, tax identifiers, or API credentials?",,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,YES,Entity model; encryption layer; tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No field-level encryption on sensitive columns,app/models/user.py,,,,,No evidence reviewed yet,"Missing field encryption (account numbers, tokens)",Investigate or implement,Security/Architecture,
S154,Security,Privacy Engineering,,,System,,Is personal data pseudonymised where full identity is not needed for processing?,,Medium,4,NO,NO,HIGH,HIGH,NO,NO,NO,NO,NO,NO,NO,NO,NO,Data model; processing design; tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No pseudonymization features,None,,,,,No evidence reviewed yet,No privacy-enhancing transforms on data layer,Investigate or implement,Security/Architecture,
S155,Security,Environment Management,,,System,,"Are production, test, and development environments strictly segregated?",,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Infra config; deployment docs; access controls,,,,,,,Applicable,COMPLETED,UNCLEAR,0,"Env separation lives in infra config, not reviewable here",None,,,,,No evidence reviewed yet,Audit deployment pipelines for env segregation,Investigate or implement,Security/Architecture,
S156,Security,Environment Management,,,System,,Is real customer data prohibited from non-production environments unless irreversibly masked?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,YES,NO,Data policy; masking process; audit evidence,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No data masking scripts found,None,,,,,No evidence reviewed yet,No production DB masking pipelines for lower envs,Investigate or implement,Security/Architecture,
S157,Security,Backups,,,System,,Are database backups encrypted?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Backup config; storage policy; tests,,,,,,,Applicable,COMPLETED,UNCLEAR,0,PostgreSQL backup config not in codebase - likely AWS RDS,docker-compose.yml,,,,,No evidence reviewed yet,Verify RDS automated backup encryption,Investigate or implement,Security/Architecture,
S158,Security,Backups,,,System,,Are backup restoration procedures tested regularly?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Restore logs; runbooks; drill evidence,,,,,,,Applicable,COMPLETED,UNCLEAR,0,Operational procedure - not code-verifiable,None,,,,,No evidence reviewed yet,Establish and document backup restoration drills,Investigate or implement,Security/Architecture,
S159,Security,Backups,,,System,,Is there point-in-time recovery for financial ledgers and core records?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,YES,NO,NO,NO,NO,NO,NO,DB config; recovery tests; docs,,,,,,,Applicable,COMPLETED,UNCLEAR,0,PITR is an RDS-level setting,None,,,,,No evidence reviewed yet,Verify PITR enabled in AWS RDS console,Investigate or implement,Security/Architecture,
S160,Security,Secrets Management,,,System,,Are secrets stored in a secure secret-management solution rather than source code or plain config files?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Secret store config; code review; CI checks,,,,,,,Applicable,COMPLETED,SUPPORTED,90,Pydantic BaseSettings loads secrets from env vars,"app/core/config.py, .env.example",,,,,No evidence reviewed yet,None,Investigate or implement,Security/Architecture,
S161,Security,Secrets Management,,,System,,"Are API keys, bank tokens, and webhook secrets rotated and scoped minimally?",,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Secret policies; rotation logs; tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No API key/webhook secret rotation model,None,,,,,No evidence reviewed yet,No lifecycle management for 3rd party credentials,Investigate or implement,Security/Architecture,
S162,Security,Audit & Logging,,,System,,"Is every privileged action logged with actor, timestamp, target object, and before/after state?",,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,YES,NO,Audit log schema; event samples; tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No audit log model or middleware,None,None,None,,,Audit payload interceptor,Zero privileged action traceability,Investigate or implement,Security/Architecture,
S163,Security,Audit & Logging,,,System,,Are audit logs tamper-evident or write-once protected?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Log pipeline; immutability controls; docs,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No logging pipeline at all,None,None,None,,,"WORM storage, hashed chains",Logs not tamper-evident,Investigate or implement,Security/Architecture,
S164,Security,Audit & Logging,,,System,,"Are sensitive values masked in logs, traces, and error messages?",,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Logging config; sample logs; tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No log masking formatter,None,None,None,,,Log masking formatter,Sensitive data may leak to logs,Investigate or implement,Security/Architecture,
S165,Security,Data Exposure,,,System,,"Does the system avoid exposing full account numbers, card details, or personal identifiers in UI or logs?",,High,7,YES,NO,HIGH,CRITICAL,NO,YES,NO,NO,NO,NO,NO,NO,NO,Masking rules; UI review; tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No masking rules verified,None,,,,,No evidence reviewed yet,Full identifiers may surface in UI or logs,Investigate or implement,Security/Architecture,
S166,Security,Authorization,,,System,,Are role-based access controls enforced server-side rather than only in the frontend?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Backend auth checks; penetration tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No RBAC defined server-side,None,None,None,,,Role dependencies,No role enforcement,Investigate or implement,Security/Architecture,
S167,Security,Authorization,,,System,,"Are object-level authorization checks present on every read, write, update, and delete endpoint?",,High,7,YES,NO,HIGH,CRITICAL,YES,NO,NO,YES,NO,YES,NO,NO,NO,API code review; integration tests,,,,,,,Applicable,COMPLETED,SUPPORTED,90,Object queries filter by current_user user_id,app/api/deps.py,Every protected route requires current_user,None,,,None,None,Investigate or implement,Security/Architecture,
S168,Security,Authorization,,,System,,Can one user ever access another user’s data by changing identifiers in URLs or API requests?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Access control tests; pentest evidence,,,,,,,Applicable,COMPLETED,SUPPORTED,90,Queries filter by user_id - no IDOR path found,app/crud/,All endpoints,DB queries,,,None,None,Investigate or implement,Security/Architecture,
S169,Security,Abuse Protection,,,System,,"Are rate limits present for login, registration, password reset, OTP verification, and export endpoints?",,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Gateway config; throttle tests; docs,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No rate limiting middleware (slowapi/redis),app/main.py,"/login, /register",None,,,"slowapi, redis rate limits",Auth endpoints vulnerable to brute-force,Investigate or implement,Security/Architecture,
S170,Security,Abuse Protection,,,System,,"Are brute-force, credential-stuffing, and bot attacks detected and mitigated?",,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Detection rules; WAF config; security alerts,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,"No lockout, CAPTCHA, or bot detection",None,None,None,,,"reCAPTCHA, WAF rules, lockout mechanics",No credential-stuffing protections,Investigate or implement,Security/Architecture,
S171,Security,Threat Monitoring,,,System,,"Are suspicious login attempts, impossible travel, or new-device access events monitored?",,Medium,4,NO,NO,HIGH,HIGH,NO,NO,NO,NO,NO,NO,NO,NO,NO,Security events; alert rules; logs,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No SIEM or travel anomaly detection,None,,,,,No evidence reviewed yet,No threat monitoring module,Investigate or implement,Security/Architecture,
S172,Security,Threat Monitoring,,,System,,Can a user receive alerts for high-risk security events?,,Medium,4,NO,NO,HIGH,HIGH,NO,NO,NO,NO,NO,NO,NO,NO,NO,Notification templates; user prefs; tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No notification channels for security events,None,,,,,No evidence reviewed yet,Users cannot be alerted on suspicious login,Investigate or implement,Security/Architecture,
S173,Security,App Security Headers,,,System,,"Are security headers implemented consistently, such as CSP, HSTS, X-Content-Type-Options, and frame protections where appropriate?",,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Response headers; scanner results,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No secure header middleware (CSP/HSTS),app/main.py,,,,,No evidence reviewed yet,Missing security response headers,Investigate or implement,Security/Architecture,
S174,Security,Dependency Security,,,System,,Are dependencies continuously scanned for known vulnerabilities?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,CI pipeline; scan reports; remediation logs,,,,,,,Applicable,COMPLETED,UNCLEAR,0,Dependabot config not found in visible repo files,.github/,,,,,No evidence reviewed yet,Verify dependabot or Snyk enabled in GitHub settings,Investigate or implement,Security/Architecture,
S175,Security,Secure Coding,,,System,,"Is the application protected against SQL injection, XSS, CSRF, SSRF, path traversal, and insecure deserialization?",,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Security tests; code review; pentest results,,,,,,,Applicable,COMPLETED,PARTIALLY_SUPPORTED,80,FastAPI+SQLAlchemy prevent SQLi/XSS by default but no WAF or explicit test coverage,requirements.txt,,,,,No evidence reviewed yet,Needs penetration test validation,Investigate or implement,Security/Architecture,
S176,Security,File Handling,,,System,,Are uploaded files scanned and validated before storage or opening?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Upload service; AV scanning; MIME validation; tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No file upload endpoints currently,None,,,,,No evidence reviewed yet,No AV scanning for future receipt attachments,Investigate or implement,Security/Architecture,
S177,Security,Consent & Open Banking,,,System,,Are bank-consent scopes minimal and clearly explained to the user?,,High,7,YES,NO,HIGH,CRITICAL,NO,YES,NO,NO,NO,NO,NO,NO,NO,Consent UI; provider scopes; policy docs,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No bank provider integration exists,None,,,,,No evidence reviewed yet,No Open Banking consent scoping,Investigate or implement,Security/Architecture,
S178,Security,Consent & Open Banking,,,System,,Can a user revoke bank access consent without deleting the whole account?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Consent revoke flow; provider callback; tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No consent revoke flow,None,,,,,No evidence reviewed yet,Cannot revoke bank access without deleting account,Investigate or implement,Security/Architecture,
S179,Security,Consent & Open Banking,,,System,,"Does consent capture include timestamp, scope, provider, and proof of user action?",,High,7,YES,NO,HIGH,CRITICAL,NO,NO,YES,NO,NO,NO,NO,YES,NO,Consent records; audit logs; DB schema,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No consent record model,None,,,,,No evidence reviewed yet,PSD2 compliance traceability missing,Investigate or implement,Security/Architecture,
S180,Security,Privacy UX,,,System,,"Are privacy notices and consent screens explicit, granular, and understandable?",,High,7,YES,NO,HIGH,CRITICAL,NO,YES,NO,NO,NO,NO,NO,NO,NO,UI copy; legal review; UX evidence,,,,,,,Applicable,COMPLETED,UNCLEAR,0,Frontend privacy copy not reviewed,None,,,,,No evidence reviewed yet,Review onboarding privacy consent screens manually,Investigate or implement,Security/Architecture,
S181,Security,Privacy Operations,,,System,,"Can the system honor data-subject requests for access, correction, deletion, and portability?",,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,DSAR workflows; admin tools; tests,,,,,,,Applicable,COMPLETED,PARTIALLY_SUPPORTED,90,"CASCADE DELETE removes user data, but no DSAR export workflow",app/models/*,,,,,No evidence reviewed yet,No data portability endpoint or DSAR workflow,Investigate or implement,Security/Architecture,
S182,Security,Data Retention,,,System,,"Is there a retention schedule for financial attachments, logs, and inactive accounts?",,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,YES,NO,NO,NO,NO,Retention policy; scheduled jobs; docs,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No retention scheduled jobs or policy,None,,,,,No evidence reviewed yet,Data retained indefinitely by default,Investigate or implement,Security/Architecture,
S183,Security,Data Deletion,,,System,,Are data deletion routines verified to remove all copies except legally required records?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Deletion tests; storage review; logs,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No deletion confirmation tooling,None,,,,,No evidence reviewed yet,Cannot verify all copies deleted,Investigate or implement,Security/Architecture,
S184,Security,Incident Response,,,System,,"Is incident detection, escalation, and breach notification workflow documented and testable?",,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,IR runbook; drill results; ownership matrix,,,,,,,Applicable,COMPLETED,UNCLEAR,0,IR runbook is operational - not code,None,,,,,No evidence reviewed yet,Create and test Incident Response runbook,Investigate or implement,Security/Architecture,
S185,Security,Incident Response,,,System,,Can the company identify which users and records were affected by a breach within a reasonable time?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Forensics process; log correlation; drill evidence,,,,,,,Applicable,COMPLETED,UNCLEAR,0,Audit logs missing; forensics impossible without them,None,,,,,No evidence reviewed yet,Cannot identify affected records without audit trail,Investigate or implement,Security/Architecture,
S186,Security,Third-Party Risk,,,System,,"Are third-party processors, market-data vendors, and bank aggregators assessed for security and privacy risk?",,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Vendor reviews; DPAs; risk register,,,,,,,Applicable,COMPLETED,UNCLEAR,0,Vendor DPA/risk register is a process artifact,None,,,,,No evidence reviewed yet,Perform formal vendor risk assessment,Investigate or implement,Security/Architecture,
S187,Security,Security Assurance,,,System,,Is there evidence of regular penetration testing and remediation tracking?,,High,7,YES,YES,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Pentest reports; remediation tickets,,,,,,,Applicable,COMPLETED,UNCLEAR,0,Pentest is external - no code evidence,None,,,,,No evidence reviewed yet,Schedule and document periodic penetration tests,Investigate or implement,Security/Architecture,
S188,Security,Security Assurance,,,System,,Are security controls re-tested after major releases?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Regression security tests; release checklist,,,,,,,Applicable,COMPLETED,UNCLEAR,0,Release security checklist is a process artifact,None,,,,,No evidence reviewed yet,Add security regression suite to CI/CD pipeline,Investigate or implement,Security/Architecture,
S189,Security,Threat Monitoring,,,System,,"Is there anomaly detection for unusual exports, scraping, or mass data access?",,Medium,4,NO,NO,HIGH,HIGH,NO,NO,NO,NO,NO,NO,NO,NO,NO,Detection logic; SIEM alerts; tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No mass-export or scraping detection logic,None,,,,,No evidence reviewed yet,Missing SIEM rules for anomalous data access,Investigate or implement,Security/Architecture,
S190,Security,Data Integrity,,,System,,Are customer-visible balances protected from race conditions or stale reads that could mislead users?,,High,7,YES,NO,HIGH,CRITICAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,Concurrency controls; caching strategy; tests,,,,,,,Applicable,COMPLETED,SUPPORTED,100,SQLAlchemy transactions and DB constraints enforce ACID; UUID PKs prevent enumeration,app/models/,,,,,No evidence reviewed yet,None,Investigate or implement,Security/Architecture,
A191,Architecture,Modularity,,,End user,,"Is there a clear separation between ledger, accounts, budgeting, investments, reporting, security, and integration modules?",,High,7,YES,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Architecture docs; repository structure; code review,,,,,,,Applicable,COMPLETED,PARTIALLY_SUPPORTED,50,FastAPI module structure present but tight coupling in some services,backend/app/,,,,,No evidence reviewed yet,No formal bounded-context separation,Investigate or implement,Security/Architecture,
A192,Architecture,Integrations,,,End user,,Can a new bank integration be added without changing core transaction logic?,,High,7,YES,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Plugin pattern; interface contracts; tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No bank integration plugin or provider interface,None,,,,,No evidence reviewed yet,New integrations require core code changes,Investigate or implement,Security/Architecture,
A193,Architecture,Extensibility,,,End user,,Can a new asset type be added without breaking reporting and net-worth calculations?,,High,7,YES,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Domain model; test coverage; extension points,,,,,,,Applicable,COMPLETED,PARTIALLY_SUPPORTED,50,Models use SQLAlchemy Base but new types require migrations,app/models/,,,,,No evidence reviewed yet,No extension points for new asset types without migrations,Investigate or implement,Security/Architecture,
A194,Architecture,Data Architecture,,,End user,,"Does the data model distinguish source data, normalized data, and user-adjusted data?",,High,7,YES,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Schema review; ETL flow; docs,,,,,,,Applicable,COMPLETED,SUPPORTED,80,Normalized SQLAlchemy schema distinguishes entities cleanly,app/models/,,,,,No evidence reviewed yet,None,Investigate or implement,Security/Architecture,
A195,Architecture,Data Architecture,,,End user,,"Is there a canonical transaction model across banks, brokers, crypto exchanges, and manual entries?",,High,7,YES,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Entity design; mapping layer; tests,,,,,,,Applicable,COMPLETED,SUPPORTED,80,ExpenseItem/IncomeEntry serve as canonical transaction model,app/models/,,,,,No evidence reviewed yet,None,Investigate or implement,Security/Architecture,
A196,Architecture,Scalability,,,End user,,Can the ledger handle millions of transactions per tenant without major performance degradation?,,High,7,YES,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Load tests; query plans; benchmarks,,,,,,,Applicable,COMPLETED,UNCLEAR,0,No load tests or benchmarks found,None,,,,,No evidence reviewed yet,Need load tests for high-volume ledger scenarios,Investigate or implement,Security/Architecture,
A197,Architecture,Performance,,,End user,,Are balance calculations incremental or cached where necessary to avoid full recomputation on every screen?,,High,7,YES,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Caching strategy; profiling evidence; tests,,,,,,,Applicable,COMPLETED,UNCLEAR,0,BalanceSnapshot exists but heavy query paths not profiled,app/services/reconciliation_service.py,,,,,No evidence reviewed yet,Profile reconciliation queries with EXPLAIN ANALYZE,Investigate or implement,Security/Architecture,
A198,Architecture,Performance,,,End user,,Can historical reports be generated efficiently for users with many years of data?,,Medium,4,NO,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Report benchmarks; aggregation design; tests,,,,,,,Applicable,COMPLETED,UNCLEAR,0,No report benchmarks found,None,,,,,No evidence reviewed yet,Test report generation against multi-year datasets,Investigate or implement,Security/Architecture,
A199,Architecture,Async Processing,,,End user,,Are long-running sync jobs processed asynchronously rather than blocking user requests?,,High,7,YES,NO,MEDIUM,LOW,NO,NO,NO,NO,YES,NO,NO,NO,NO,Job queue; worker code; metrics,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,"No Celery, RQ, or task queue found in requirements",requirements.txt,,,,,No evidence reviewed yet,All operations run synchronously in request context,Investigate or implement,Security/Architecture,
A200,Architecture,Async Processing,,,End user,,Can sync jobs be retried safely without duplicating records?,,High,7,YES,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Retry logic; idempotency tests; queue config,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No retry/idempotency keys on any ingestion paths,None,,,,,No evidence reviewed yet,Re-runs would create duplicate records,Investigate or implement,Security/Architecture,
A201,Architecture,Idempotency,,,End user,,"Is the system idempotent for imports, webhooks, and provider callbacks?",,High,7,YES,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Idempotency keys; duplicate protection; tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No idempotency headers or dedup keys on API mutations,None,,,,,No evidence reviewed yet,Double-posting transactions possible on retry,Investigate or implement,Security/Architecture,
A202,Architecture,API Design,,,End user,,Are APIs versioned so clients are not broken by backward-incompatible changes?,,Medium,4,NO,NO,MEDIUM,LOW,YES,NO,NO,YES,NO,NO,NO,NO,NO,API versioning strategy; docs; routing,,,,,,,Applicable,COMPLETED,SUPPORTED,90,All routes under /api/v1/ prefix,app/api/v1/,,,,,No evidence reviewed yet,None,Investigate or implement,Security/Architecture,
A203,Architecture,Deployment,,,End user,,Can modules be deployed independently or at least evolved independently?,,Medium,4,NO,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Service boundaries; deployment pipeline; docs,,,,,,,Applicable,COMPLETED,PARTIALLY_SUPPORTED,50,Backend/frontend are separate containers but backend is a single monolith,docker-compose.yml,,,,,No evidence reviewed yet,Monolithic backend limits independent module deployment,Investigate or implement,Security/Architecture,
A204,Architecture,Resilience,,,End user,,Are provider outages isolated so one failed integration does not affect the rest of the platform?,,High,7,YES,NO,MEDIUM,LOW,NO,YES,NO,NO,NO,NO,NO,NO,NO,Circuit breakers; fallback logic; chaos tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No circuit breakers or fallback handlers,None,,,,,No evidence reviewed yet,Provider failure would cascade to full platform,Investigate or implement,Security/Architecture,
A205,Architecture,Eventing,,,End user,,"Is there a queueing or event-driven mechanism for reconciliation, notifications, and recalculation tasks?",,Medium,4,NO,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Event bus; workers; architecture docs,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No Kafka/RabbitMQ/Redis queue found,None,,,,,No evidence reviewed yet,Reconciliation and notifications are synchronous,Investigate or implement,Security/Architecture,
